Query_ID	Subject_ID	%_Identity	Alignment_Length	Mismatches	Gap_Openings	Query_Start	Query_End	Subject_Start	Subject_End	E-value	Bit_Score
k141_5128900	5xylanase	32.37	173	99	8	508	2	102	260	4.26e-19	73.2
k141_1607146	10xylanase	35.897	78	49	1	4144	3914	918	995	2.06e-10	57.0
k141_966364	9xylanase	30.469	384	206	15	562	1704	4	329	5.44e-47	163.0
k141_966364	1xylanase	31.283	374	187	13	664	1707	78	407	1.84e-44	158.0
k141_966364	3xylanase	30.541	370	180	14	664	1707	78	392	5.53e-41	147.0
k141_2887369	4RecName:	31.837	245	129	9	1429	2136	50	265	5.93e-28	106.0
k141_2887369	6xylanase	30.672	238	128	8	1456	2142	58	267	5.2e-25	97.8
k141_2887369	11xylanase	30.252	238	132	10	1429	2136	357	562	3.33e-20	84.7
k141_3207327	9xylanase	44.3	307	153	4	11	904	30	327	7.700000000000001e-86	252.0
k141_3207327	11xylanase	43.689	309	162	6	2	913	376	677	4.83e-75	234.0
k141_3207327	3xylanase	38.75	320	168	6	20	913	79	392	4.04e-64	198.0
k141_3207327	4RecName:	41.156	294	150	7	2	841	69	353	1.64e-63	197.0
k141_3207327	6xylanase	39.062	320	169	8	2	910	69	379	3.11e-63	196.0
k141_3207327	1xylanase	38.436	307	169	5	20	898	79	379	1.9600000000000002e-59	186.0
k141_3207327	5xylanase	30.693	303	182	8	26	916	55	335	3.84e-37	127.0
k141_2247549	4RecName:	36.264	91	50	3	297	25	203	285	3.13e-12	52.4
k141_2247549	6xylanase	41.176	68	35	2	297	94	203	265	6.7e-12	51.6
k141_2247549	1xylanase	42.647	68	34	2	297	94	207	269	7.6e-12	51.2
k141_9291876	11xylanase	37.288	236	116	8	710	3	352	555	6.47e-33	121.0
k141_9291876	6xylanase	33.333	237	120	7	689	3	52	258	9.800000000000001e-29	107.0
k141_9291876	4RecName:	32.068	237	123	5	689	3	52	258	1.8e-28	106.0
k141_9291876	9xylanase	33.032	221	114	8	689	27	12	198	3.4e-28	104.0
k141_9291876	3xylanase	31.667	240	119	8	689	3	57	262	4.77e-28	104.0
k141_9291876	1xylanase	31.667	240	119	7	689	3	57	262	9.76e-28	103.0
k141_9291876	5xylanase	30.531	226	116	10	671	3	34	221	6.42e-16	68.6
k141_4489057	9xylanase	35.772	123	66	5	1535	1903	7	116	3.36e-17	72.8
k141_4489057	6xylanase	30.07	143	78	8	1505	1900	37	168	1.98e-11	55.5
k141_8331526	10xylanase	40.909	198	96	7	568	17	585	775	1.42e-40	138.0
k141_8331526	11xylanase	30.409	171	105	6	484	2	387	553	3.88e-14	61.6
k141_8331526	5xylanase	33.708	178	98	9	595	71	34	194	4.35e-13	58.2
k141_4168458	9xylanase	42.742	124	67	2	377	6	7	126	4.3e-33	109.0
k141_4168458	6xylanase	35.915	142	76	3	395	6	41	179	1.57e-29	101.0
k141_4168458	1xylanase	39.286	140	71	3	392	6	47	183	4.6200000000000004e-29	100.0
k141_4168458	4RecName:	34.507	142	78	3	395	6	41	179	2.19e-28	98.2
k141_4168458	3xylanase	38.571	140	72	3	392	6	47	183	1.5600000000000002e-27	95.9
k141_4168458	11xylanase	37.5	128	70	2	377	6	354	475	4.61e-27	95.5
k141_4168458	5xylanase	30.275	109	65	2	308	3	39	143	2.76e-15	61.6
k141_3528533	1xylanase	34.906	106	48	5	4	285	113	209	2.74e-14	56.6
k141_3528533	11xylanase	33.684	95	53	4	7	285	417	503	1.09e-13	55.1
k141_3528533	4RecName:	33.962	106	49	5	4	285	109	205	3.33e-13	53.5
k141_3528533	3xylanase	33.019	106	50	5	4	285	113	209	5.09e-13	53.1
k141_3528533	9xylanase	30.208	96	57	4	4	285	67	154	1.06e-12	52.4
k141_8972206	9xylanase	32.143	112	66	2	650	333	218	325	4.69e-15	62.8
k141_8972206	11xylanase	35.345	116	55	6	650	333	567	672	3.41e-11	52.0
k141_1287430	7xylanase	46.457	127	65	2	5	385	110	233	5.72e-37	120.0
k141_1287430	2xylanase	45.455	121	62	4	32	388	102	220	1.5e-32	106.0
k141_1287430	8xylanase	43.333	120	66	2	35	388	101	220	9.12e-32	107.0
k141_8011357	9xylanase	40.979	327	175	5	2556	3506	7	325	3.75e-80	259.0
k141_8011357	11xylanase	40.483	331	181	7	2556	3521	354	677	1.3899999999999999e-67	234.0
k141_8011357	4RecName:	36.25	320	173	8	2550	3449	45	353	1.63e-57	196.0
k141_8011357	6xylanase	33.718	347	186	8	2511	3449	17	353	2.41e-55	190.0
k141_8011357	3xylanase	34.77	348	192	8	2559	3521	53	392	8.089999999999999e-54	185.0
k141_8011357	1xylanase	35.032	314	181	6	2556	3449	52	358	1.37e-52	182.0
k141_8011357	5xylanase	34.219	301	162	9	2649	3515	56	332	8.36e-43	153.0
k141_967616	9xylanase	45.494	233	116	3	706	8	25	246	3.5799999999999998e-68	204.0
k141_967616	11xylanase	43.983	241	123	2	727	8	367	596	2.1e-64	203.0
k141_967616	4RecName:	38.645	251	129	3	724	8	61	298	4.76e-58	180.0
k141_967616	6xylanase	37.849	251	131	3	724	8	61	298	6.850000000000001e-57	177.0
k141_967616	3xylanase	38.819	237	120	3	682	8	79	302	8.38e-55	171.0
k141_967616	1xylanase	40.084	237	117	4	682	8	79	302	2.2699999999999997e-54	171.0
k141_2888631	9xylanase	38.776	343	185	6	33662	32643	3	323	5.8e-75	246.0
k141_2888631	6xylanase	37.658	316	167	5	33617	32706	58	355	1.24e-63	216.0
k141_2888631	11xylanase	38.188	309	166	6	33557	32643	383	670	1.43e-63	224.0
k141_2888631	4RecName:	38.365	318	162	7	33617	32706	58	355	1.05e-61	210.0
k141_2888631	1xylanase	36.011	361	184	9	33617	32625	63	406	1.4899999999999999e-61	210.0
k141_2888631	3xylanase	34.67	349	190	8	33617	32625	63	391	1.33e-59	204.0
k141_2888631	5xylanase	32.899	307	167	8	33524	32616	65	336	1.41e-39	145.0
k141_7692467	11xylanase	34.234	222	95	9	210	857	354	530	1.31e-31	114.0
k141_7692467	4RecName:	30.072	276	134	11	138	914	18	251	1.7300000000000003e-27	100.0
k141_7371478	10xylanase	32.527	372	210	15	1750	2775	585	945	2.43e-49	181.0
k141_7371478	9xylanase	30.855	269	147	11	1837	2550	39	299	6.07e-28	106.0
k141_7371478	5xylanase	31.518	257	145	9	1840	2550	60	305	5.3400000000000004e-27	105.0
k141_7371478	1xylanase	30.282	284	149	11	1834	2559	84	360	3.1699999999999996e-23	94.0
k141_7371478	11xylanase	34.659	176	106	4	1834	2337	387	561	3.2500000000000003e-21	89.4
k141_6411183	3xylanase	46.721	122	54	1	28	360	76	197	2.49e-36	118.0
k141_6411183	4RecName:	42.969	128	62	1	13	363	67	194	4.4500000000000004e-36	118.0
k141_6411183	1xylanase	46.721	122	54	1	28	360	76	197	7.43e-35	114.0
k141_6411183	6xylanase	42.4	125	61	1	19	360	69	193	5.78e-34	112.0
k141_6411183	9xylanase	46.847	111	59	0	28	360	30	140	1.64e-32	107.0
k141_6411183	11xylanase	46.364	110	59	0	19	348	376	485	7.550000000000001e-32	108.0
k141_6411183	5xylanase	33.333	105	66	1	46	360	56	156	5.39e-16	62.8
k141_1928324	9xylanase	41.896	327	172	5	2224	3174	7	325	4.71e-80	258.0
k141_1928324	11xylanase	42.286	350	174	9	2224	3225	354	691	2.3900000000000004e-72	248.0
k141_1928324	4RecName:	38.344	326	170	7	2209	3126	42	356	1.6900000000000002e-66	221.0
k141_1928324	6xylanase	36.81	326	175	6	2209	3126	42	356	1.83e-64	216.0
k141_1928324	3xylanase	37.037	351	188	8	2215	3189	49	392	1.3e-63	213.0
k141_1928324	1xylanase	37.87	338	185	7	2215	3174	49	379	4.23e-63	212.0
k141_1928324	5xylanase	32.249	338	194	9	2206	3189	22	334	4.3699999999999997e-45	159.0
k141_8332841	9xylanase	40.268	149	85	1	458	12	156	300	1.69e-40	129.0
k141_8332841	11xylanase	42.667	150	80	3	458	12	505	649	9.94e-36	120.0
k141_8332841	6xylanase	35.948	153	92	4	458	6	207	355	2.43e-27	95.9
k141_8332841	4RecName:	38.065	155	82	7	458	12	207	353	2.4700000000000002e-26	92.8
k141_8332841	1xylanase	33.333	150	97	2	458	12	211	358	1.9099999999999998e-23	85.1
k141_8332841	3xylanase	32.237	152	96	3	458	12	211	358	2.26e-22	82.0
k141_8332841	5xylanase	33.987	153	79	6	455	12	171	306	9.53e-17	65.9
k141_7051515	10xylanase	34.615	338	178	13	1765	848	585	911	3.52e-47	173.0
k141_2249317	10xylanase	31.564	358	205	15	693	1691	585	927	7.689999999999999e-45	170.0
k141_8972983	4RecName:	37.273	110	57	2	111	440	39	136	4.4e-20	75.5
k141_8972983	11xylanase	40.196	102	49	3	135	440	354	443	1.19e-19	74.7
k141_8972983	6xylanase	37.273	110	52	3	111	440	44	136	1.02e-18	71.6
k141_8972983	1xylanase	34.286	105	56	2	126	440	49	140	2.37e-17	67.8
k141_8972983	3xylanase	31.132	106	60	2	126	443	49	141	1.67e-14	59.7
k141_8972983	9xylanase	32.353	102	55	3	135	440	7	94	1.93e-11	50.8
k141_968338	9xylanase	47.945	73	36	1	51	269	260	330	2.8e-20	73.9
k141_968338	11xylanase	41.892	74	39	2	45	266	607	676	5.41e-13	53.9
k141_7372106	9xylanase	49.515	103	51	1	2	310	125	226	1.17e-33	109.0
k141_7372106	11xylanase	42.574	101	57	1	2	304	474	573	7.58e-25	87.4
k141_7372106	3xylanase	40.0	105	55	4	5	304	183	284	7.41e-18	67.4
k141_7372106	1xylanase	39.796	98	55	3	5	295	183	277	8.4e-17	64.3
k141_7372106	5xylanase	40.698	86	47	2	14	268	145	227	8.98e-17	64.3
k141_7372106	6xylanase	35.714	98	59	3	14	304	182	276	4.59e-16	62.0
k141_7372106	4RecName:	35.714	98	59	3	14	304	182	276	1.67e-15	60.5
k141_1928726	7xylanase	50.427	117	46	3	354	4	116	220	6.43e-38	122.0
k141_1928726	2xylanase	50.427	117	47	2	354	4	101	206	5.52e-37	116.0
k141_1928726	8xylanase	47.414	116	51	3	354	10	99	205	6.62e-31	103.0
k141_7708	7xylanase	30.4	125	81	3	374	3	68	187	5.03e-15	60.1
k141_7773	1xylanase	31.496	127	76	3	100	462	176	297	2.44e-10	51.6
k141_5451066	9xylanase	31.868	91	55	2	340	68	59	142	1.73e-16	63.9
k141_5451066	4RecName:	31.313	99	60	3	337	59	102	198	1.06e-13	56.2
k141_5451066	11xylanase	33.333	87	51	2	337	77	409	488	5.2e-13	54.3
k141_5451066	6xylanase	30.435	92	56	3	337	80	102	191	1.3e-12	53.1
k141_6411968	7xylanase	40.526	190	101	6	4	570	61	239	4.39e-41	134.0
k141_6411968	2xylanase	36.216	185	97	7	4	552	54	219	4.48e-31	104.0
k141_6411968	8xylanase	42.017	119	66	2	205	552	101	219	1.3500000000000001e-27	97.8
k141_7693418	9xylanase	40.541	333	180	5	3058	2090	1	325	1.56e-78	254.0
k141_7693418	9xylanase	40.854	164	85	3	492	1	7	158	8.69e-36	130.0
k141_7693418	11xylanase	43.155	336	165	8	3040	2075	354	677	8.08e-74	252.0
k141_7693418	11xylanase	38.415	164	91	1	492	1	354	507	4.78e-33	128.0
k141_7693418	4RecName:	38.037	326	171	7	3055	2138	42	356	6.8e-65	217.0
k141_7693418	4RecName:	38.068	176	98	1	570	76	21	196	1.61e-36	134.0
k141_7693418	6xylanase	37.423	326	173	7	3055	2138	42	356	2e-62	210.0
k141_7693418	6xylanase	35.795	176	102	1	570	76	21	196	1.1699999999999999e-34	129.0
k141_7693418	3xylanase	35.043	351	195	7	3049	2075	49	392	6.51e-60	202.0
k141_7693418	3xylanase	36.313	179	88	5	501	1	49	213	1.8900000000000002e-32	122.0
k141_7693418	1xylanase	36.562	320	180	6	3049	2138	49	361	1.66e-59	201.0
k141_7693418	1xylanase	35.922	206	101	7	567	1	22	213	4.77e-31	118.0
k141_7693418	5xylanase	33.667	300	171	7	2950	2075	55	334	5.04e-44	156.0
k141_7693418	5xylanase	32.374	139	86	4	486	76	27	159	4.84e-16	72.4
k141_5131461	11xylanase	35.227	88	48	1	43	306	363	441	3.6e-14	57.0
k141_328913	4RecName:	39.167	120	68	3	4	354	191	308	7.2e-19	70.9
k141_328913	3xylanase	40.336	119	60	4	10	339	197	313	2.06e-17	66.6
k141_328913	6xylanase	38.333	120	69	3	4	354	191	308	1.16e-16	64.3
k141_328913	9xylanase	35.398	113	67	4	7	336	141	250	7.39e-16	62.0
k141_328913	1xylanase	38.655	119	62	4	10	339	197	313	1.02e-15	62.0
k141_328913	10xylanase	35.644	101	65	0	46	348	728	828	5.04e-13	54.3
k141_328913	11xylanase	33.043	115	69	5	7	339	491	601	4.88e-12	51.2
k141_328913	5xylanase	35.455	110	63	5	4	318	154	260	9.82e-12	50.4
k141_4491313	7xylanase	59.804	102	40	1	3	308	97	197	4.2400000000000006e-43	135.0
k141_4491313	8xylanase	54.369	103	45	2	6	308	81	183	2.84e-36	116.0
k141_4491313	2xylanase	50.495	101	49	1	6	308	83	182	4.64e-36	113.0
k141_8973934	4RecName:	33.333	108	52	3	894	622	248	352	1.06e-12	57.4
k141_8973934	6xylanase	32.71	107	54	3	894	622	248	352	2.22e-12	56.6
k141_2250190	9xylanase	40.217	184	100	3	29	562	145	324	4.7799999999999995e-48	152.0
k141_2250190	11xylanase	40.816	196	96	4	5	562	486	671	2.24e-43	145.0
k141_2250190	6xylanase	35.802	162	98	5	29	508	196	353	6.520000000000001e-27	97.4
k141_2250190	4RecName:	34.337	166	95	6	29	508	196	353	5.2e-25	92.4
k141_2250190	1xylanase	34.783	161	102	2	29	508	200	358	9.4e-25	91.7
k141_2250190	3xylanase	32.804	189	114	3	29	562	200	386	3.53e-24	89.7
k141_2250190	5xylanase	32.292	192	106	7	11	562	153	328	1.1400000000000001e-21	82.8
k141_2250354	9xylanase	36.691	139	75	5	458	51	201	329	6.420000000000001e-21	77.8
k141_2250354	11xylanase	30.0	150	90	4	464	24	548	685	4.13e-19	73.2
k141_7052759	9xylanase	32.039	103	54	2	10	318	239	325	1.67e-14	63.5
k141_8763	9xylanase	50.862	116	47	2	354	7	74	179	5.65e-36	116.0
k141_8763	5xylanase	48.246	114	43	2	342	1	98	195	5.8699999999999996e-30	101.0
k141_8763	11xylanase	43.966	116	55	3	354	7	423	528	1.2799999999999999e-28	98.6
k141_8763	3xylanase	42.857	126	52	5	354	7	120	235	1.06e-23	84.3
k141_8763	1xylanase	39.683	126	56	3	354	7	120	235	1.1200000000000002e-21	78.6
k141_8763	6xylanase	35.938	128	58	4	354	7	116	231	3.8e-19	71.6
k141_8763	4RecName:	36.508	126	56	4	348	7	118	231	1.15e-18	70.1
k141_4171260	11xylanase	49.398	83	39	2	255	10	514	594	2.86e-22	79.0
k141_4171260	9xylanase	41.463	82	46	1	255	10	165	244	7.74e-17	63.5
k141_4171260	6xylanase	46.575	73	37	1	228	10	226	296	8.36e-16	60.5
k141_4171260	4RecName:	43.421	76	41	1	237	10	223	296	9.31e-16	60.5
k141_4171260	1xylanase	43.038	79	43	1	246	10	224	300	3.3e-14	56.2
k141_4171260	5xylanase	40.0	85	49	2	255	4	179	262	3.98e-12	50.1
k141_5452272	9xylanase	32.143	112	65	2	395	78	220	326	5.18e-17	65.9
k141_5452272	11xylanase	32.374	139	71	5	395	3	569	692	2.01e-16	64.3
k141_5452272	3xylanase	30.0	120	71	3	395	66	276	392	6.12e-13	54.3
k141_5452272	1xylanase	30.37	135	66	3	395	66	276	407	1.99e-12	52.8
k141_8013510	9xylanase	35.714	154	80	3	694	290	173	326	2.9299999999999997e-28	100.0
k141_8013510	11xylanase	31.613	155	89	4	691	278	523	677	4.22e-24	90.1
k141_8013510	3xylanase	34.731	167	84	5	703	278	226	392	2.6099999999999997e-23	87.0
k141_8013510	4RecName:	33.103	145	84	2	703	308	222	366	8.17e-22	83.2
k141_8013510	1xylanase	30.769	182	86	5	703	278	226	407	4.22e-21	80.9
k141_8013510	5xylanase	33.557	149	88	6	691	275	188	335	1.3e-16	68.2
k141_8654953	9xylanase	37.758	339	186	5	3595	4593	3	322	1.73e-74	243.0
k141_8654953	11xylanase	40.548	365	189	9	3604	4683	353	694	1.44e-71	246.0
k141_8654953	4RecName:	37.845	362	189	8	3514	4545	10	353	6.82e-68	226.0
k141_8654953	6xylanase	35.925	373	205	8	3466	4545	2	353	3.9299999999999995e-67	224.0
k141_8654953	1xylanase	35.864	382	196	11	3469	4545	3	358	1.45e-60	205.0
k141_8654953	3xylanase	34.066	364	196	10	3598	4617	49	392	3.11e-57	195.0
k141_7053183	7xylanase	60.0	220	85	3	710	57	21	239	2.1e-92	270.0
k141_7053183	8xylanase	46.948	213	103	3	707	75	15	219	3.07e-64	197.0
k141_7053183	2xylanase	46.392	194	93	5	650	75	35	219	1.98e-57	176.0
k141_4492534	9xylanase	35.065	308	167	7	9604	8735	39	331	5.04e-52	178.0
k141_4492534	11xylanase	32.732	388	217	13	9832	8744	307	675	5.17e-52	188.0
k141_4492534	4RecName:	33.333	324	177	12	9685	8777	58	363	4.75e-43	154.0
k141_4492534	1xylanase	31.768	362	180	11	9685	8744	63	405	1.0999999999999999e-42	153.0
k141_4492534	3xylanase	34.783	322	163	12	9610	8744	83	390	7.7e-42	150.0
k141_4492534	5xylanase	32.915	319	178	8	9670	8735	46	335	1.1099999999999999e-41	150.0
k141_4492534	6xylanase	30.495	364	185	13	9685	8744	58	403	2.06e-41	150.0
k141_6413713	9xylanase	34.855	241	128	10	2	685	90	314	1.23e-34	117.0
k141_6413713	3xylanase	31.466	232	134	6	2	649	136	358	1.7900000000000001e-29	103.0
k141_6413713	1xylanase	31.897	232	133	7	2	649	136	358	3.2e-29	103.0
k141_6413713	4RecName:	30.303	231	137	7	2	649	132	353	1.03e-28	102.0
k141_7374100	9xylanase	45.714	210	106	3	4	621	18	223	2.32e-65	196.0
k141_7374100	11xylanase	45.024	211	110	2	4	624	365	573	2.26e-60	191.0
k141_7374100	3xylanase	41.892	222	108	5	4	621	63	279	4.3399999999999996e-54	168.0
k141_7374100	1xylanase	40.807	223	111	5	4	624	63	280	2.7799999999999997e-52	164.0
k141_7374100	4RecName:	39.732	224	113	6	4	624	58	276	2.05e-51	162.0
k141_7374100	6xylanase	37.946	224	117	6	4	624	58	276	1.97e-49	156.0
k141_7374100	5xylanase	40.678	177	100	2	61	588	55	227	1.67e-42	138.0
k141_7374162	9xylanase	34.783	368	177	12	5296	4250	3	326	1.27e-59	200.0
k141_7374162	6xylanase	34.384	349	169	11	5302	4316	42	350	4.33e-49	172.0
k141_7374162	4RecName:	32.153	367	189	10	5356	4316	24	350	7.15e-49	171.0
k141_7374162	1xylanase	33.237	346	165	10	5284	4316	53	355	3.02e-48	169.0
k141_7374162	11xylanase	33.791	364	181	13	5284	4244	355	675	8.690000000000001e-47	171.0
k141_7374162	5xylanase	34.783	207	103	8	5068	4463	81	260	1.3299999999999999e-24	99.4
k141_2891506	4RecName:	41.096	73	43	0	221	3	40	112	2.34e-15	62.8
k141_2891506	6xylanase	41.096	73	43	0	221	3	40	112	2.39e-15	62.8
k141_2891506	1xylanase	40.845	71	41	1	215	3	47	116	1.39e-12	54.7
k141_2891506	9xylanase	43.478	69	37	1	209	3	4	70	3.51e-12	53.1
k141_2891506	11xylanase	34.722	72	47	0	218	3	348	419	1.15e-11	52.0
k141_2891506	3xylanase	36.62	71	44	1	215	3	47	116	2.94e-11	50.8
k141_3852561	10xylanase	36.646	322	171	11	919	17	585	894	2.56e-50	182.0
k141_3852561	5xylanase	30.597	268	151	9	838	98	55	308	5.4499999999999996e-24	95.5
k141_3852561	1xylanase	30.526	285	149	12	832	101	83	359	6.039999999999999e-23	92.4
k141_1611684	7xylanase	42.857	112	57	5	489	812	38	146	8.46e-25	92.0
k141_1611684	2xylanase	40.206	97	46	4	525	812	46	131	3.31e-17	68.9
k141_1611684	8xylanase	37.5	96	49	3	525	812	45	129	3.7e-15	64.3
k141_1611711	7xylanase	43.802	121	60	6	470	817	29	146	2.17e-27	99.4
k141_1611711	2xylanase	34.507	142	81	4	395	817	1	131	3.5199999999999994e-23	85.1
k141_1611711	8xylanase	34.307	137	76	5	416	817	4	129	1.56e-19	77.0
k141_7374551	1xylanase	46.739	92	48	1	34	309	52	142	5.660000000000001e-27	92.8
k141_7374551	4RecName:	42.857	91	52	0	37	309	48	138	1.15e-25	89.0
k141_7374551	6xylanase	42.857	91	52	0	37	309	48	138	4.42e-25	87.4
k141_7374551	3xylanase	42.857	91	51	1	37	309	53	142	4.43e-25	87.4
k141_7374551	9xylanase	40.217	92	53	1	34	309	7	96	4.8299999999999995e-23	81.3
k141_7374551	11xylanase	34.783	92	60	0	34	309	354	445	8.97e-19	70.1
k141_7374551	5xylanase	35.955	89	53	2	40	300	27	113	3.24e-15	59.7
k141_6414633	9xylanase	44.309	246	129	4	54	779	7	248	3.95e-72	215.0
k141_6414633	11xylanase	44.444	243	128	4	54	767	354	594	9.380000000000001e-66	207.0
k141_6414633	4RecName:	39.768	259	134	6	48	773	45	298	4.3399999999999996e-61	189.0
k141_6414633	6xylanase	38.224	259	138	6	48	773	45	298	9.110000000000001e-58	180.0
k141_6414633	1xylanase	38.431	255	136	5	57	773	53	302	3.19e-56	176.0
k141_6414633	3xylanase	37.647	255	138	5	57	773	53	302	1.6e-54	171.0
k141_6414633	5xylanase	36.214	243	143	6	60	773	27	262	1.6200000000000001e-43	143.0
k141_4172956	6xylanase	32.237	152	75	9	60	491	165	296	7.29e-13	55.5
k141_4172956	1xylanase	32.45	151	74	9	63	491	170	300	1.04e-11	52.4
k141_4172956	4RecName:	31.098	164	80	10	60	512	165	308	3.21e-11	50.8
k141_4493888	11xylanase	31.293	147	90	7	431	6	196	336	1.25e-12	57.8
k141_6414828	10xylanase	32.915	398	215	14	263	1327	585	973	5.78e-54	194.0
k141_4173172	11xylanase	31.138	167	100	4	8	508	332	483	4.64e-20	76.3
k141_4173172	4RecName:	32.168	143	78	5	104	508	56	187	5.7e-17	67.4
k141_4173172	6xylanase	31.469	143	79	5	104	508	56	187	2.79e-15	62.4
k141_6095214	9xylanase	42.069	145	72	8	7	426	107	244	4.79e-33	109.0
k141_6095214	1xylanase	42.254	142	75	4	7	426	164	300	2.7099999999999998e-30	103.0
k141_6095214	3xylanase	40.426	141	79	2	7	426	164	300	1.9600000000000002e-29	100.0
k141_6095214	6xylanase	38.028	142	81	4	7	426	160	296	1.48e-28	98.6
k141_6095214	4RecName:	38.732	142	80	4	7	426	160	296	3.87e-28	97.4
k141_6095214	11xylanase	39.456	147	78	6	1	426	454	594	5.32e-28	98.2
k141_6095214	5xylanase	34.965	143	85	5	7	426	123	260	4.54e-20	75.1
k141_3212387	11xylanase	34.524	84	53	2	2686	2934	357	439	1.55e-09	51.6
k141_2892633	7xylanase	37.736	106	60	3	319	2	49	148	3.75e-19	73.2
k141_2892633	2xylanase	38.679	106	51	3	319	2	42	133	1.86e-12	53.5
k141_4813288	4RecName:	31.783	258	125	10	822	88	78	297	1.94e-26	97.1
k141_4813288	9xylanase	32.245	245	127	9	816	88	38	245	2.83e-26	95.9
k141_4813288	6xylanase	31.395	258	126	10	822	88	78	297	9.040000000000001e-26	95.5
k141_4813288	1xylanase	30.35	257	124	10	813	88	85	301	1.4999999999999997e-23	89.0
k141_331500	7xylanase	36.161	224	118	8	2058	2726	24	223	3.35e-31	116.0
k141_331500	2xylanase	36.612	183	100	7	2184	2732	44	210	9.7e-30	108.0
k141_331500	8xylanase	35.165	182	99	7	2157	2696	35	199	6.39e-22	88.6
k141_6735657	1xylanase	35.433	127	63	4	5	334	226	350	1.9300000000000001e-22	80.5
k141_6735657	3xylanase	32.283	127	67	4	5	334	226	350	5.350000000000001e-21	76.3
k141_6735657	4RecName:	35.246	122	65	3	11	334	224	345	3.84e-20	73.9
k141_6735657	6xylanase	35.537	121	64	3	14	334	225	345	7.13e-19	70.5
k141_6735657	9xylanase	34.711	121	62	5	17	334	174	292	1.34e-17	66.6
k141_6735657	11xylanase	41.772	79	43	3	2	232	519	596	1.41e-15	61.2
k141_8015679	9xylanase	30.412	194	117	6	322	864	53	241	2.35e-22	85.5
k141_1932472	4RecName:	41.748	103	60	0	44	352	40	142	1.27e-25	89.7
k141_1932472	1xylanase	45.455	88	47	1	68	331	53	139	5.23e-25	87.8
k141_1932472	3xylanase	42.857	91	51	1	68	340	53	142	6.3999999999999995e-24	84.7
k141_1932472	6xylanase	39.796	98	59	0	47	340	41	138	3.22e-23	82.8
k141_1932472	9xylanase	41.304	92	52	1	65	340	7	96	1.53e-20	75.1
k141_1932472	11xylanase	36.957	92	58	0	68	343	355	446	2.4e-19	72.4
k141_1932472	5xylanase	47.541	61	32	0	161	343	57	117	4.81e-17	65.5
k141_8657155	11xylanase	32.0	150	80	5	49	480	553	686	2.3000000000000004e-21	82.4
k141_8657155	9xylanase	32.09	134	77	3	49	441	204	326	2.94e-20	78.2
k141_8657155	3xylanase	30.0	140	86	3	49	453	260	392	1.87e-17	70.5
k141_7696858	9xylanase	40.777	206	111	2	1	600	122	322	2.4899999999999998e-55	172.0
k141_7696858	11xylanase	40.851	235	123	7	1	690	471	694	1.41e-48	161.0
k141_7696858	6xylanase	39.572	187	106	4	1	558	175	355	3.5099999999999997e-40	134.0
k141_7696858	4RecName:	40.107	187	105	4	1	558	175	355	6.01e-39	131.0
k141_7696858	3xylanase	36.073	219	124	5	1	624	179	392	7.1e-38	128.0
k141_7696858	1xylanase	39.459	185	106	3	1	552	179	358	2.29e-36	124.0
k141_7696858	5xylanase	33.654	208	109	8	22	618	145	332	8.67e-25	92.4
k141_6095884	9xylanase	40.541	185	100	2	9	545	145	325	8.8e-47	154.0
k141_6095884	11xylanase	42.708	192	96	5	6	560	493	677	1.2799999999999998e-40	144.0
k141_6095884	6xylanase	36.97	165	92	6	9	488	196	353	1.49e-25	97.8
k141_6095884	3xylanase	32.5	200	112	5	9	560	200	392	1.1399999999999999e-23	92.0
k141_6095884	4RecName:	36.97	165	92	6	9	488	196	353	1.29e-23	92.0
k141_6095884	1xylanase	32.53	166	99	4	9	488	200	358	1.0300000000000001e-21	86.3
k141_6095884	5xylanase	31.771	192	109	6	6	560	158	334	6.9e-20	80.9
k141_7697107	9xylanase	37.705	183	103	2	1764	1234	145	322	1.9199999999999999e-38	135.0
k141_7697107	11xylanase	40.796	201	108	5	1776	1189	490	684	1.01e-37	138.0
k141_7697107	4RecName:	39.634	164	94	3	1764	1276	196	355	3.32e-30	112.0
k141_7697107	6xylanase	38.415	164	96	3	1764	1276	196	355	4.48e-30	112.0
k141_7697107	1xylanase	35.802	162	100	2	1764	1282	200	358	1.37e-24	96.3
k141_7697107	3xylanase	30.851	188	116	3	1764	1234	200	384	2.71e-24	95.1
k141_6415518	3xylanase	38.938	113	57	2	2	316	134	242	2.64e-23	82.4
k141_6415518	1xylanase	41.228	114	53	4	2	316	134	242	1.4500000000000002e-21	77.8
k141_6415518	4RecName:	37.168	113	59	2	2	316	130	238	4.77e-21	76.3
